2020-01-02,0.0
2020-01-03,0.021137371221248914
2020-01-06,0.02841402347306347
2020-01-07,0.02973307352250908
2020-01-08,0.041211216128996975
2020-01-09,0.03526071740553343
2020-01-10,0.05845402731378459
2020-01-13,0.05053018666547461
2020-01-14,0.05306410421030747
2020-01-15,0.053674789113908924
2020-01-16,0.0479067955494132
2020-01-17,0.058181863367072775
2020-01-20,0.04218043256991075
2020-01-21,0.04237432746497198
2020-01-22,-0.05521750109280235
2020-01-23,-0.10416594734994161
2020-02-03,-0.0468513960709025
2020-02-04,-0.02343177101485732
2020-02-05,0.011572395184033961
2020-02-06,0.019969049266340178
2020-02-07,0.029181631395555276
2020-02-10,0.017190268403872958
2020-02-11,0.04821496751313238
2020-02-12,0.037534809602683364
2020-02-13,0.045174436715196
2020-02-14,0.07499586154967652
2020-02-17,0.09452277188710172
2020-02-18,0.08729699426446363
2020-02-19,0.10327767722977313
2020-02-20,0.124547453939989
2020-02-21,0.11891928622368231
2020-02-24,0.13694316667838885
2020-02-25,0.1265736162918565
2020-02-26,0.0835439183622109
2020-02-27,0.07630229152108793
2020-02-28,0.12510975506187866
2020-03-02,0.11540528415159347
2020-03-03,0.14334653987717988
2020-03-04,0.13079240246317575
2020-03-05,0.1252963190541247
2020-03-06,0.09054195367654791
2020-03-09,0.140492524066806
2020-03-10,0.1129096095424667
2020-03-11,0.06322636040997637
2020-03-12,0.12705917255464266
2020-03-13,0.07244469218186787
2020-03-16,0.07512545115726542
2020-03-17,0.048412969423296495
2020-03-18,0.07235784855485504
2020-03-19,0.0504518018469107
2020-03-20,0.051957066714204005
2020-03-23,0.06553795503645579
2020-03-24,0.06248120346874853
2020-03-25,0.07314417198483542
2020-03-26,0.036218146062959145
2020-03-27,0.038403055665927624
2020-03-30,0.03627711771092266
2020-03-31,0.027701833290231997
2020-04-01,0.05471633204898693
2020-04-02,0.07146242544185091
2020-04-03,0.08561121050463963
2020-04-07,0.09544561726096089
2020-04-08,0.10000097543726465
2020-04-09,0.0677544831245898
2020-04-10,0.07237721441859611
2020-04-13,0.08837328499728304
2020-04-14,0.07662617649353769
2020-04-15,0.0949984823570671
2020-04-16,0.08890787646299185
2020-04-17,0.10529766052019149
2020-04-20,0.09535960001594262
2020-04-21,0.11489689472694449
2020-04-22,0.10606428584228
2020-04-23,0.0848183247302337
2020-04-24,0.07733221439804858
2020-04-27,0.054586376149730144
2020-04-28,0.060748812022109556
2020-04-29,0.06458015832712641
2020-04-30,0.09429160701237915
2020-05-06,0.09645326716339939
2020-05-07,0.11097252187832227
2020-05-08,0.10405993281979706
2020-05-11,0.10241888073317577
2020-05-12,0.10730987279153553
2020-05-13,0.10984473346935886
2020-05-14,0.11250611142591285
2020-05-15,0.10959119822895245
2020-05-18,0.1184388578530262
2020-05-19,0.11460568542097539
2020-05-20,0.09551127659068567
2020-05-21,0.07715358917605099
2020-05-22,0.07896027761663607
2020-05-25,0.1029099708481705
2020-05-26,0.09590819869029599
2020-05-27,0.08769308991405562
2020-05-28,0.10931814204429621
2020-05-29,0.13916259394415895
2020-06-01,0.13292241804559526
2020-06-02,0.13771792764044025
2020-06-03,0.1392993325025604
2020-06-04,0.1430401087042204
2020-06-05,0.13566423681686557
2020-06-08,0.14153013904255282
2020-06-09,0.1457312690833617
2020-06-10,0.11926534768737056
2020-06-11,0.14964177754914237
2020-06-12,0.1562987125131209
2020-06-15,0.16960915583798383
2020-06-16,0.17091702830955433
2020-06-17,0.16873406523773787
2020-06-18,0.17564641289304553
2020-06-19,0.17624291720898275
2020-06-22,0.18365963090588608
2020-06-23,0.17961822807522543
2020-06-24,0.18041578046418383
2020-06-29,0.1983360299919145
2020-06-30,0.1959659975840683
2020-07-01,0.20929386629587585
2020-07-02,0.22378249298650552
2020-07-03,0.26315563722090474
2020-07-06,0.26649620936133817
2020-07-07,0.2963841579109624
2020-07-08,0.31944057130896186
2020-07-09,0.32414844483197636
2020-07-10,0.35319837162317186
2020-07-13,0.3507188986588141
2020-07-14,0.3229270116979227
2020-07-15,0.27683930395971396
2020-07-16,0.28955172643804333
2020-07-17,0.3179585029606822
2020-07-20,0.3211059432267512
2020-07-21,0.32342946765538666
2020-07-22,0.33094111721758873
2020-07-23,0.2932628843776104
2020-07-24,0.29936189623872866
2020-07-27,0.29634927276803
2020-07-28,0.33413447256325757
2020-07-29,0.327783193239399
2020-07-30,0.35942009467112257
2020-07-31,0.38184141700262303
2020-08-03,0.3711950172839996
2020-08-04,0.3921950446541736
2020-08-05,0.38317558857082146
2020-08-06,0.3783168160302568
2020-08-07,0.37809526296495444
2020-08-10,0.3558241646489826
2020-08-11,0.3537772444465464
2020-08-12,0.35625131569157004
2020-08-13,0.3686229855378535
2020-08-14,0.388777403483889
2020-08-17,0.3995507071518256
2020-08-18,0.3771021067369234
2020-08-19,0.3787151329182128
2020-08-20,0.3817321249520209
2020-08-21,0.38856288920701787
2020-08-24,0.38677696644993803
2020-08-25,0.36170025133421146
2020-08-26,0.37274651519774893
2020-08-27,0.38812569783613593
2020-08-28,0.38751203985605204
2020-08-31,0.40308911023477184
2020-09-01,0.41437060525092434
2020-09-02,0.38459804175814616
2020-09-03,0.4158185909861568
2020-09-04,0.4063617624812228
2020-09-07,0.4084759067287522
2020-09-08,0.38902810505483454
2020-09-09,0.31913397281902495
2020-09-10,0.34976413456885014
2020-09-11,0.3729405534782368
2020-09-14,0.37184130436454366
2020-09-15,0.3642942624336025
2020-09-16,0.3659039750060498
2020-09-17,0.3775186851543994
2020-09-18,0.36626759637856415
